gagnasafn,rod,lykill,dags,gildi,texti
island_finnland,finland_real_mortgage_rate_ec_forecast,,2024-10-01,1.158204,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2024-11-01,1.021306,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2024-12-01,0.923521,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-01-01,0.943078,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-02-01,0.845293,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-03-01,0.80618,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-04-01,0.963799,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-05-01,0.914721,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-06-01,0.846011,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-07-01,0.865642,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-08-01,0.875458,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-09-01,0.885274,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-10-01,0.885274,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-11-01,0.914721,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2025-12-01,0.924536,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2026-01-01,0.885274,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2026-02-01,0.875458,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2026-03-01,1.071771,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2026-04-01,0.377082,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2026-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_ec_forecast,,2026-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-01-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-02-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-03-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-04-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-07-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-08-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-09-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-10-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-11-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,1999-12-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-01-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-02-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-03-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-04-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-07-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-08-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-09-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-10-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-11-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2000-12-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-01-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-02-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-03-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-04-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-07-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-08-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-09-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-10-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-11-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2001-12-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-01-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-02-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-03-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-04-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-07-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-08-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-09-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-10-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-11-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2002-12-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-01-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-02-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-03-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-04-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-07-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-08-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-09-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-10-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-11-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2003-12-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-01-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-02-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-03-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-04-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-05-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-06-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-07-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-08-01,NaN,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-09-01,1.169135,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-10-01,1.097674,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-11-01,1.149113,""
island_finnland,finland_real_mortgage_rate_baseline,,2004-12-01,1.188822,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-01-01,1.240378,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-02-01,1.216509,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-03-01,1.193052,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-04-01,1.139732,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-05-01,1.031606,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-06-01,0.922865,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-07-01,0.932576,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-08-01,0.906293,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-09-01,0.840845,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-10-01,0.846145,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-11-01,1.11173,""
island_finnland,finland_real_mortgage_rate_baseline,,2005-12-01,1.180496,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-01-01,1.230684,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-02-01,1.239157,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-03-01,1.30938,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-04-01,1.366795,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-05-01,1.370598,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-06-01,1.422156,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-07-01,1.523772,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-08-01,1.588722,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-09-01,1.722199,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-10-01,1.816047,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-11-01,1.968696,""
island_finnland,finland_real_mortgage_rate_baseline,,2006-12-01,2.10936,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-01-01,2.340917,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-02-01,2.427852,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-03-01,2.474738,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-04-01,2.581321,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-05-01,2.639689,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-06-01,2.716635,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-07-01,2.794535,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-08-01,2.845065,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-09-01,2.875991,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-10-01,2.848047,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-11-01,2.755061,""
island_finnland,finland_real_mortgage_rate_baseline,,2007-12-01,2.723306,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-01-01,2.552277,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-02-01,2.391119,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-03-01,2.326028,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-04-01,2.214252,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-05-01,2.151245,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-06-01,2.141412,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-07-01,2.292171,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-08-01,2.393751,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-09-01,2.514952,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-10-01,2.662578,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-11-01,2.631127,""
island_finnland,finland_real_mortgage_rate_baseline,,2008-12-01,2.258027,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-01-01,1.937709,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-02-01,1.703172,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-03-01,1.593984,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-04-01,1.715357,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-05-01,1.709463,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-06-01,1.774142,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-07-01,1.569769,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-08-01,1.483335,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-09-01,1.377024,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-10-01,1.319917,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-11-01,1.04408,""
island_finnland,finland_real_mortgage_rate_baseline,,2009-12-01,0.776717,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-01-01,0.542747,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-02-01,0.499245,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-03-01,0.42752,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-04-01,0.403764,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-05-01,0.396397,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-06-01,0.388459,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-07-01,0.509197,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-08-01,0.551436,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-09-01,0.554259,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-10-01,0.61642,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-11-01,0.544318,""
island_finnland,finland_real_mortgage_rate_baseline,,2010-12-01,0.397665,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-01-01,0.267098,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-02-01,0.232752,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-03-01,0.269095,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-04-01,0.311407,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-05-01,0.350545,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-06-01,0.360329,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-07-01,0.438606,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-08-01,0.34076,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-09-01,0.330976,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-10-01,0.379899,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-11-01,0.360329,""
island_finnland,finland_real_mortgage_rate_baseline,,2011-12-01,0.34076,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-01-01,0.193992,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-02-01,0.105931,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-03-01,-0.040838,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-04-01,-0.033939,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-05-01,-0.092719,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-06-01,-0.092719,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-07-01,-0.171093,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-08-01,-0.288654,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-09-01,-0.308248,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-10-01,-0.298451,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-11-01,-0.278858,""
island_finnland,finland_real_mortgage_rate_baseline,,2012-12-01,-0.259264,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-01-01,-0.1515,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-02-01,-0.092719,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-03-01,-0.092719,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-04-01,0.463388,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-05-01,0.433838,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-06-01,0.463388,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-07-01,0.50279,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-08-01,0.50279,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-09-01,0.463388,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-10-01,0.443688,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-11-01,0.414137,""
island_finnland,finland_real_mortgage_rate_baseline,,2013-12-01,0.443688,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-01-01,0.423987,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-02-01,0.414137,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-03-01,0.414137,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-04-01,0.900517,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-05-01,0.890619,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-06-01,0.791638,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-07-01,0.78174,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-08-01,0.73225,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-09-01,0.623372,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-10-01,0.613474,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-11-01,0.593678,""
island_finnland,finland_real_mortgage_rate_baseline,,2014-12-01,0.593678,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-01-01,0.524392,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-02-01,0.296737,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-03-01,0.346227,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-04-01,0.552077,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-05-01,0.581847,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-06-01,0.581847,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-07-01,0.601693,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-08-01,0.611616,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-09-01,0.562,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-10-01,0.552077,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-11-01,0.502461,""
island_finnland,finland_real_mortgage_rate_baseline,,2015-12-01,0.492537,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-01-01,0.462768,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-02-01,0.413152,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-03-01,0.403228,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-04-01,0.363867,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-05-01,0.353947,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-06-01,0.344027,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-07-01,0.334106,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-08-01,0.334106,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-09-01,0.314266,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-10-01,0.314266,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-11-01,0.314266,""
island_finnland,finland_real_mortgage_rate_baseline,,2016-12-01,0.304345,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-01-01,0.294425,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-02-01,0.294425,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-03-01,0.284505,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-04-01,-0.409091,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-05-01,-0.428801,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-06-01,-0.438655,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-07-01,-0.418946,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-08-01,-0.438655,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-09-01,-0.478074,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-10-01,-0.497783,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-11-01,-0.497783,""
island_finnland,finland_real_mortgage_rate_baseline,,2017-12-01,-0.517492,""
island_finnland,finland_real_mortgage_rate_baseline,,2018-01-01,-0.527347,""
